Vendor,device_type,model,mac_address,serial_number,band_type
Huawei,ONT,HG8245H,02:00:00:00:0B:EA,SN-ONT-03050,dual_band
ZTE,ONU,F601,02:00:00:00:0B:EB,SN-ONU-03051,single_band
TP-Link,Router,Archer C6,02:00:00:00:0B:EC,SN-ROUTER-03052,dual_band
Cisco,Modem,MB8600,02:00:00:00:0B:ED,SN-MODEM-03053,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0B:EE,SN-ACCESSPOINT-03054,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0B:EF,SN-ROUTER-03055,single_band
Netgear,Switch,GS308,02:00:00:00:0B:F0,SN-SWITCH-03056,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0B:F1,SN-ONU-03057,single_band
Huawei,ONT,HG8245H,02:00:00:00:0B:F2,SN-ONT-03058,dual_band
ZTE,ONU,F601,02:00:00:00:0B:F3,SN-ONU-03059,single_band
TP-Link,Router,Archer C6,02:00:00:00:0B:F4,SN-ROUTER-03060,dual_band
Cisco,Modem,MB8600,02:00:00:00:0B:F5,SN-MODEM-03061,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0B:F6,SN-ACCESSPOINT-03062,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0B:F7,SN-ROUTER-03063,single_band
Netgear,Switch,GS308,02:00:00:00:0B:F8,SN-SWITCH-03064,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0B:F9,SN-ONU-03065,single_band
Huawei,ONT,HG8245H,02:00:00:00:0B:FA,SN-ONT-03066,dual_band
ZTE,ONU,F601,02:00:00:00:0B:FB,SN-ONU-03067,single_band
TP-Link,Router,Archer C6,02:00:00:00:0B:FC,SN-ROUTER-03068,dual_band
Cisco,Modem,MB8600,02:00:00:00:0B:FD,SN-MODEM-03069,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0B:FE,SN-ACCESSPOINT-03070,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0B:FF,SN-ROUTER-03071,single_band
Netgear,Switch,GS308,02:00:00:00:0C:00,SN-SWITCH-03072,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0C:01,SN-ONU-03073,single_band
Huawei,ONT,HG8245H,02:00:00:00:0C:02,SN-ONT-03074,dual_band
ZTE,ONU,F601,02:00:00:00:0C:03,SN-ONU-03075,single_band
TP-Link,Router,Archer C6,02:00:00:00:0C:04,SN-ROUTER-03076,dual_band
Cisco,Modem,MB8600,02:00:00:00:0C:05,SN-MODEM-03077,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0C:06,SN-ACCESSPOINT-03078,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0C:07,SN-ROUTER-03079,single_band
Netgear,Switch,GS308,02:00:00:00:0C:08,SN-SWITCH-03080,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0C:09,SN-ONU-03081,single_band
Huawei,ONT,HG8245H,02:00:00:00:0C:0A,SN-ONT-03082,dual_band
ZTE,ONU,F601,02:00:00:00:0C:0B,SN-ONU-03083,single_band
TP-Link,Router,Archer C6,02:00:00:00:0C:0C,SN-ROUTER-03084,dual_band
Cisco,Modem,MB8600,02:00:00:00:0C:0D,SN-MODEM-03085,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0C:0E,SN-ACCESSPOINT-03086,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0C:0F,SN-ROUTER-03087,single_band
Netgear,Switch,GS308,02:00:00:00:0C:10,SN-SWITCH-03088,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0C:11,SN-ONU-03089,single_band
Huawei,ONT,HG8245H,02:00:00:00:0C:12,SN-ONT-03090,dual_band
ZTE,ONU,F601,02:00:00:00:0C:13,SN-ONU-03091,single_band
TP-Link,Router,Archer C6,02:00:00:00:0C:14,SN-ROUTER-03092,dual_band
Cisco,Modem,MB8600,02:00:00:00:0C:15,SN-MODEM-03093,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0C:16,SN-ACCESSPOINT-03094,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0C:17,SN-ROUTER-03095,single_band
Netgear,Switch,GS308,02:00:00:00:0C:18,SN-SWITCH-03096,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0C:19,SN-ONU-03097,single_band
Huawei,ONT,HG8245H,02:00:00:00:0C:1A,SN-ONT-03098,dual_band
ZTE,ONU,F601,02:00:00:00:0C:1B,SN-ONU-03099,single_band
TP-Link,Router,Archer C6,02:00:00:00:0C:1C,SN-ROUTER-03100,dual_band
Cisco,Modem,MB8600,02:00:00:00:0C:1D,SN-MODEM-03101,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0C:1E,SN-ACCESSPOINT-03102,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0C:1F,SN-ROUTER-03103,single_band
Netgear,Switch,GS308,02:00:00:00:0C:20,SN-SWITCH-03104,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0C:21,SN-ONU-03105,single_band
Huawei,ONT,HG8245H,02:00:00:00:0C:22,SN-ONT-03106,dual_band
ZTE,ONU,F601,02:00:00:00:0C:23,SN-ONU-03107,single_band
TP-Link,Router,Archer C6,02:00:00:00:0C:24,SN-ROUTER-03108,dual_band
Cisco,Modem,MB8600,02:00:00:00:0C:25,SN-MODEM-03109,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0C:26,SN-ACCESSPOINT-03110,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0C:27,SN-ROUTER-03111,single_band
Netgear,Switch,GS308,02:00:00:00:0C:28,SN-SWITCH-03112,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0C:29,SN-ONU-03113,single_band
Huawei,ONT,HG8245H,02:00:00:00:0C:2A,SN-ONT-03114,dual_band
ZTE,ONU,F601,02:00:00:00:0C:2B,SN-ONU-03115,single_band
TP-Link,Router,Archer C6,02:00:00:00:0C:2C,SN-ROUTER-03116,dual_band
Cisco,Modem,MB8600,02:00:00:00:0C:2D,SN-MODEM-03117,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0C:2E,SN-ACCESSPOINT-03118,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0C:2F,SN-ROUTER-03119,single_band
Netgear,Switch,GS308,02:00:00:00:0C:30,SN-SWITCH-03120,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0C:31,SN-ONU-03121,single_band
Huawei,ONT,HG8245H,02:00:00:00:0C:32,SN-ONT-03122,dual_band
ZTE,ONU,F601,02:00:00:00:0C:33,SN-ONU-03123,single_band
TP-Link,Router,Archer C6,02:00:00:00:0C:34,SN-ROUTER-03124,dual_band
Cisco,Modem,MB8600,02:00:00:00:0C:35,SN-MODEM-03125,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0C:36,SN-ACCESSPOINT-03126,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0C:37,SN-ROUTER-03127,single_band
Netgear,Switch,GS308,02:00:00:00:0C:38,SN-SWITCH-03128,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0C:39,SN-ONU-03129,single_band
Huawei,ONT,HG8245H,02:00:00:00:0C:3A,SN-ONT-03130,dual_band
ZTE,ONU,F601,02:00:00:00:0C:3B,SN-ONU-03131,single_band
TP-Link,Router,Archer C6,02:00:00:00:0C:3C,SN-ROUTER-03132,dual_band
Cisco,Modem,MB8600,02:00:00:00:0C:3D,SN-MODEM-03133,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0C:3E,SN-ACCESSPOINT-03134,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0C:3F,SN-ROUTER-03135,single_band
Netgear,Switch,GS308,02:00:00:00:0C:40,SN-SWITCH-03136,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0C:41,SN-ONU-03137,single_band
Huawei,ONT,HG8245H,02:00:00:00:0C:42,SN-ONT-03138,dual_band
ZTE,ONU,F601,02:00:00:00:0C:43,SN-ONU-03139,single_band
TP-Link,Router,Archer C6,02:00:00:00:0C:44,SN-ROUTER-03140,dual_band
Cisco,Modem,MB8600,02:00:00:00:0C:45,SN-MODEM-03141,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0C:46,SN-ACCESSPOINT-03142,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0C:47,SN-ROUTER-03143,single_band
Netgear,Switch,GS308,02:00:00:00:0C:48,SN-SWITCH-03144,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0C:49,SN-ONU-03145,single_band
Huawei,ONT,HG8245H,02:00:00:00:0C:4A,SN-ONT-03146,dual_band
ZTE,ONU,F601,02:00:00:00:0C:4B,SN-ONU-03147,single_band
TP-Link,Router,Archer C6,02:00:00:00:0C:4C,SN-ROUTER-03148,dual_band
Cisco,Modem,MB8600,02:00:00:00:0C:4D,SN-MODEM-03149,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0C:4E,SN-ACCESSPOINT-03150,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0C:4F,SN-ROUTER-03151,single_band
Netgear,Switch,GS308,02:00:00:00:0C:50,SN-SWITCH-03152,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0C:51,SN-ONU-03153,single_band
Huawei,ONT,HG8245H,02:00:00:00:0C:52,SN-ONT-03154,dual_band
ZTE,ONU,F601,02:00:00:00:0C:53,SN-ONU-03155,single_band
TP-Link,Router,Archer C6,02:00:00:00:0C:54,SN-ROUTER-03156,dual_band
Cisco,Modem,MB8600,02:00:00:00:0C:55,SN-MODEM-03157,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0C:56,SN-ACCESSPOINT-03158,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0C:57,SN-ROUTER-03159,single_band
Netgear,Switch,GS308,02:00:00:00:0C:58,SN-SWITCH-03160,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0C:59,SN-ONU-03161,single_band
Huawei,ONT,HG8245H,02:00:00:00:0C:5A,SN-ONT-03162,dual_band
ZTE,ONU,F601,02:00:00:00:0C:5B,SN-ONU-03163,single_band
TP-Link,Router,Archer C6,02:00:00:00:0C:5C,SN-ROUTER-03164,dual_band
Cisco,Modem,MB8600,02:00:00:00:0C:5D,SN-MODEM-03165,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0C:5E,SN-ACCESSPOINT-03166,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0C:5F,SN-ROUTER-03167,single_band
Netgear,Switch,GS308,02:00:00:00:0C:60,SN-SWITCH-03168,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0C:61,SN-ONU-03169,single_band
Huawei,ONT,HG8245H,02:00:00:00:0C:62,SN-ONT-03170,dual_band
ZTE,ONU,F601,02:00:00:00:0C:63,SN-ONU-03171,single_band
TP-Link,Router,Archer C6,02:00:00:00:0C:64,SN-ROUTER-03172,dual_band
Cisco,Modem,MB8600,02:00:00:00:0C:65,SN-MODEM-03173,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0C:66,SN-ACCESSPOINT-03174,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0C:67,SN-ROUTER-03175,single_band
Netgear,Switch,GS308,02:00:00:00:0C:68,SN-SWITCH-03176,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0C:69,SN-ONU-03177,single_band
Huawei,ONT,HG8245H,02:00:00:00:0C:6A,SN-ONT-03178,dual_band
ZTE,ONU,F601,02:00:00:00:0C:6B,SN-ONU-03179,single_band
TP-Link,Router,Archer C6,02:00:00:00:0C:6C,SN-ROUTER-03180,dual_band
Cisco,Modem,MB8600,02:00:00:00:0C:6D,SN-MODEM-03181,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0C:6E,SN-ACCESSPOINT-03182,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0C:6F,SN-ROUTER-03183,single_band
Netgear,Switch,GS308,02:00:00:00:0C:70,SN-SWITCH-03184,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0C:71,SN-ONU-03185,single_band
Huawei,ONT,HG8245H,02:00:00:00:0C:72,SN-ONT-03186,dual_band
ZTE,ONU,F601,02:00:00:00:0C:73,SN-ONU-03187,single_band
TP-Link,Router,Archer C6,02:00:00:00:0C:74,SN-ROUTER-03188,dual_band
Cisco,Modem,MB8600,02:00:00:00:0C:75,SN-MODEM-03189,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0C:76,SN-ACCESSPOINT-03190,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0C:77,SN-ROUTER-03191,single_band
Netgear,Switch,GS308,02:00:00:00:0C:78,SN-SWITCH-03192,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0C:79,SN-ONU-03193,single_band
Huawei,ONT,HG8245H,02:00:00:00:0C:7A,SN-ONT-03194,dual_band
ZTE,ONU,F601,02:00:00:00:0C:7B,SN-ONU-03195,single_band
TP-Link,Router,Archer C6,02:00:00:00:0C:7C,SN-ROUTER-03196,dual_band
Cisco,Modem,MB8600,02:00:00:00:0C:7D,SN-MODEM-03197,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0C:7E,SN-ACCESSPOINT-03198,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0C:7F,SN-ROUTER-03199,single_band
Netgear,Switch,GS308,02:00:00:00:0C:80,SN-SWITCH-03200,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0C:81,SN-ONU-03201,single_band
Huawei,ONT,HG8245H,02:00:00:00:0C:82,SN-ONT-03202,dual_band
ZTE,ONU,F601,02:00:00:00:0C:83,SN-ONU-03203,single_band
TP-Link,Router,Archer C6,02:00:00:00:0C:84,SN-ROUTER-03204,dual_band
Cisco,Modem,MB8600,02:00:00:00:0C:85,SN-MODEM-03205,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0C:86,SN-ACCESSPOINT-03206,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0C:87,SN-ROUTER-03207,single_band
Netgear,Switch,GS308,02:00:00:00:0C:88,SN-SWITCH-03208,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0C:89,SN-ONU-03209,single_band
Huawei,ONT,HG8245H,02:00:00:00:0C:8A,SN-ONT-03210,dual_band
ZTE,ONU,F601,02:00:00:00:0C:8B,SN-ONU-03211,single_band
TP-Link,Router,Archer C6,02:00:00:00:0C:8C,SN-ROUTER-03212,dual_band
Cisco,Modem,MB8600,02:00:00:00:0C:8D,SN-MODEM-03213,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0C:8E,SN-ACCESSPOINT-03214,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0C:8F,SN-ROUTER-03215,single_band
Netgear,Switch,GS308,02:00:00:00:0C:90,SN-SWITCH-03216,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0C:91,SN-ONU-03217,single_band
Huawei,ONT,HG8245H,02:00:00:00:0C:92,SN-ONT-03218,dual_band
ZTE,ONU,F601,02:00:00:00:0C:93,SN-ONU-03219,single_band
TP-Link,Router,Archer C6,02:00:00:00:0C:94,SN-ROUTER-03220,dual_band
Cisco,Modem,MB8600,02:00:00:00:0C:95,SN-MODEM-03221,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0C:96,SN-ACCESSPOINT-03222,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0C:97,SN-ROUTER-03223,single_band
Netgear,Switch,GS308,02:00:00:00:0C:98,SN-SWITCH-03224,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0C:99,SN-ONU-03225,single_band
Huawei,ONT,HG8245H,02:00:00:00:0C:9A,SN-ONT-03226,dual_band
ZTE,ONU,F601,02:00:00:00:0C:9B,SN-ONU-03227,single_band
TP-Link,Router,Archer C6,02:00:00:00:0C:9C,SN-ROUTER-03228,dual_band
Cisco,Modem,MB8600,02:00:00:00:0C:9D,SN-MODEM-03229,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0C:9E,SN-ACCESSPOINT-03230,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0C:9F,SN-ROUTER-03231,single_band
Netgear,Switch,GS308,02:00:00:00:0C:A0,SN-SWITCH-03232,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0C:A1,SN-ONU-03233,single_band
Huawei,ONT,HG8245H,02:00:00:00:0C:A2,SN-ONT-03234,dual_band
ZTE,ONU,F601,02:00:00:00:0C:A3,SN-ONU-03235,single_band
TP-Link,Router,Archer C6,02:00:00:00:0C:A4,SN-ROUTER-03236,dual_band
Cisco,Modem,MB8600,02:00:00:00:0C:A5,SN-MODEM-03237,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0C:A6,SN-ACCESSPOINT-03238,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0C:A7,SN-ROUTER-03239,single_band
Netgear,Switch,GS308,02:00:00:00:0C:A8,SN-SWITCH-03240,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0C:A9,SN-ONU-03241,single_band
Huawei,ONT,HG8245H,02:00:00:00:0C:AA,SN-ONT-03242,dual_band
ZTE,ONU,F601,02:00:00:00:0C:AB,SN-ONU-03243,single_band
TP-Link,Router,Archer C6,02:00:00:00:0C:AC,SN-ROUTER-03244,dual_band
Cisco,Modem,MB8600,02:00:00:00:0C:AD,SN-MODEM-03245,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0C:AE,SN-ACCESSPOINT-03246,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0C:AF,SN-ROUTER-03247,single_band
Netgear,Switch,GS308,02:00:00:00:0C:B0,SN-SWITCH-03248,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0C:B1,SN-ONU-03249,single_band
Huawei,ONT,HG8245H,02:00:00:00:0C:B2,SN-ONT-03250,dual_band
ZTE,ONU,F601,02:00:00:00:0C:B3,SN-ONU-03251,single_band
TP-Link,Router,Archer C6,02:00:00:00:0C:B4,SN-ROUTER-03252,dual_band
Cisco,Modem,MB8600,02:00:00:00:0C:B5,SN-MODEM-03253,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0C:B6,SN-ACCESSPOINT-03254,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0C:B7,SN-ROUTER-03255,single_band
Netgear,Switch,GS308,02:00:00:00:0C:B8,SN-SWITCH-03256,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0C:B9,SN-ONU-03257,single_band
Huawei,ONT,HG8245H,02:00:00:00:0C:BA,SN-ONT-03258,dual_band
ZTE,ONU,F601,02:00:00:00:0C:BB,SN-ONU-03259,single_band
TP-Link,Router,Archer C6,02:00:00:00:0C:BC,SN-ROUTER-03260,dual_band
Cisco,Modem,MB8600,02:00:00:00:0C:BD,SN-MODEM-03261,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0C:BE,SN-ACCESSPOINT-03262,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0C:BF,SN-ROUTER-03263,single_band
Netgear,Switch,GS308,02:00:00:00:0C:C0,SN-SWITCH-03264,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0C:C1,SN-ONU-03265,single_band
Huawei,ONT,HG8245H,02:00:00:00:0C:C2,SN-ONT-03266,dual_band
ZTE,ONU,F601,02:00:00:00:0C:C3,SN-ONU-03267,single_band
TP-Link,Router,Archer C6,02:00:00:00:0C:C4,SN-ROUTER-03268,dual_band
Cisco,Modem,MB8600,02:00:00:00:0C:C5,SN-MODEM-03269,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0C:C6,SN-ACCESSPOINT-03270,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0C:C7,SN-ROUTER-03271,single_band
Netgear,Switch,GS308,02:00:00:00:0C:C8,SN-SWITCH-03272,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0C:C9,SN-ONU-03273,single_band
Huawei,ONT,HG8245H,02:00:00:00:0C:CA,SN-ONT-03274,dual_band
ZTE,ONU,F601,02:00:00:00:0C:CB,SN-ONU-03275,single_band
TP-Link,Router,Archer C6,02:00:00:00:0C:CC,SN-ROUTER-03276,dual_band
Cisco,Modem,MB8600,02:00:00:00:0C:CD,SN-MODEM-03277,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0C:CE,SN-ACCESSPOINT-03278,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0C:CF,SN-ROUTER-03279,single_band
Netgear,Switch,GS308,02:00:00:00:0C:D0,SN-SWITCH-03280,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0C:D1,SN-ONU-03281,single_band
Huawei,ONT,HG8245H,02:00:00:00:0C:D2,SN-ONT-03282,dual_band
ZTE,ONU,F601,02:00:00:00:0C:D3,SN-ONU-03283,single_band
TP-Link,Router,Archer C6,02:00:00:00:0C:D4,SN-ROUTER-03284,dual_band
Cisco,Modem,MB8600,02:00:00:00:0C:D5,SN-MODEM-03285,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0C:D6,SN-ACCESSPOINT-03286,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0C:D7,SN-ROUTER-03287,single_band
Netgear,Switch,GS308,02:00:00:00:0C:D8,SN-SWITCH-03288,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0C:D9,SN-ONU-03289,single_band
Huawei,ONT,HG8245H,02:00:00:00:0C:DA,SN-ONT-03290,dual_band
ZTE,ONU,F601,02:00:00:00:0C:DB,SN-ONU-03291,single_band
TP-Link,Router,Archer C6,02:00:00:00:0C:DC,SN-ROUTER-03292,dual_band
Cisco,Modem,MB8600,02:00:00:00:0C:DD,SN-MODEM-03293,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0C:DE,SN-ACCESSPOINT-03294,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0C:DF,SN-ROUTER-03295,single_band
Netgear,Switch,GS308,02:00:00:00:0C:E0,SN-SWITCH-03296,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0C:E1,SN-ONU-03297,single_band
Huawei,ONT,HG8245H,02:00:00:00:0C:E2,SN-ONT-03298,dual_band
ZTE,ONU,F601,02:00:00:00:0C:E3,SN-ONU-03299,single_band
TP-Link,Router,Archer C6,02:00:00:00:0C:E4,SN-ROUTER-03300,dual_band
Cisco,Modem,MB8600,02:00:00:00:0C:E5,SN-MODEM-03301,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0C:E6,SN-ACCESSPOINT-03302,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0C:E7,SN-ROUTER-03303,single_band
Netgear,Switch,GS308,02:00:00:00:0C:E8,SN-SWITCH-03304,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0C:E9,SN-ONU-03305,single_band
Huawei,ONT,HG8245H,02:00:00:00:0C:EA,SN-ONT-03306,dual_band
ZTE,ONU,F601,02:00:00:00:0C:EB,SN-ONU-03307,single_band
TP-Link,Router,Archer C6,02:00:00:00:0C:EC,SN-ROUTER-03308,dual_band
Cisco,Modem,MB8600,02:00:00:00:0C:ED,SN-MODEM-03309,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0C:EE,SN-ACCESSPOINT-03310,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0C:EF,SN-ROUTER-03311,single_band
Netgear,Switch,GS308,02:00:00:00:0C:F0,SN-SWITCH-03312,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0C:F1,SN-ONU-03313,single_band
Huawei,ONT,HG8245H,02:00:00:00:0C:F2,SN-ONT-03314,dual_band
ZTE,ONU,F601,02:00:00:00:0C:F3,SN-ONU-03315,single_band
TP-Link,Router,Archer C6,02:00:00:00:0C:F4,SN-ROUTER-03316,dual_band
Cisco,Modem,MB8600,02:00:00:00:0C:F5,SN-MODEM-03317,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0C:F6,SN-ACCESSPOINT-03318,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0C:F7,SN-ROUTER-03319,single_band
Netgear,Switch,GS308,02:00:00:00:0C:F8,SN-SWITCH-03320,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0C:F9,SN-ONU-03321,single_band
Huawei,ONT,HG8245H,02:00:00:00:0C:FA,SN-ONT-03322,dual_band
ZTE,ONU,F601,02:00:00:00:0C:FB,SN-ONU-03323,single_band
TP-Link,Router,Archer C6,02:00:00:00:0C:FC,SN-ROUTER-03324,dual_band
Cisco,Modem,MB8600,02:00:00:00:0C:FD,SN-MODEM-03325,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0C:FE,SN-ACCESSPOINT-03326,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0C:FF,SN-ROUTER-03327,single_band
Netgear,Switch,GS308,02:00:00:00:0D:00,SN-SWITCH-03328,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0D:01,SN-ONU-03329,single_band
Huawei,ONT,HG8245H,02:00:00:00:0D:02,SN-ONT-03330,dual_band
ZTE,ONU,F601,02:00:00:00:0D:03,SN-ONU-03331,single_band
TP-Link,Router,Archer C6,02:00:00:00:0D:04,SN-ROUTER-03332,dual_band
Cisco,Modem,MB8600,02:00:00:00:0D:05,SN-MODEM-03333,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0D:06,SN-ACCESSPOINT-03334,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0D:07,SN-ROUTER-03335,single_band
Netgear,Switch,GS308,02:00:00:00:0D:08,SN-SWITCH-03336,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0D:09,SN-ONU-03337,single_band
Huawei,ONT,HG8245H,02:00:00:00:0D:0A,SN-ONT-03338,dual_band
ZTE,ONU,F601,02:00:00:00:0D:0B,SN-ONU-03339,single_band
TP-Link,Router,Archer C6,02:00:00:00:0D:0C,SN-ROUTER-03340,dual_band
Cisco,Modem,MB8600,02:00:00:00:0D:0D,SN-MODEM-03341,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0D:0E,SN-ACCESSPOINT-03342,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0D:0F,SN-ROUTER-03343,single_band
Netgear,Switch,GS308,02:00:00:00:0D:10,SN-SWITCH-03344,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0D:11,SN-ONU-03345,single_band
Huawei,ONT,HG8245H,02:00:00:00:0D:12,SN-ONT-03346,dual_band
ZTE,ONU,F601,02:00:00:00:0D:13,SN-ONU-03347,single_band
TP-Link,Router,Archer C6,02:00:00:00:0D:14,SN-ROUTER-03348,dual_band
Cisco,Modem,MB8600,02:00:00:00:0D:15,SN-MODEM-03349,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0D:16,SN-ACCESSPOINT-03350,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0D:17,SN-ROUTER-03351,single_band
Netgear,Switch,GS308,02:00:00:00:0D:18,SN-SWITCH-03352,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0D:19,SN-ONU-03353,single_band
Huawei,ONT,HG8245H,02:00:00:00:0D:1A,SN-ONT-03354,dual_band
ZTE,ONU,F601,02:00:00:00:0D:1B,SN-ONU-03355,single_band
TP-Link,Router,Archer C6,02:00:00:00:0D:1C,SN-ROUTER-03356,dual_band
Cisco,Modem,MB8600,02:00:00:00:0D:1D,SN-MODEM-03357,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0D:1E,SN-ACCESSPOINT-03358,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0D:1F,SN-ROUTER-03359,single_band
Netgear,Switch,GS308,02:00:00:00:0D:20,SN-SWITCH-03360,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0D:21,SN-ONU-03361,single_band
Huawei,ONT,HG8245H,02:00:00:00:0D:22,SN-ONT-03362,dual_band
ZTE,ONU,F601,02:00:00:00:0D:23,SN-ONU-03363,single_band
